DATE;CLOSE
06/05/1998;19.780000
06/08/1998;20.580000
06/09/1998;20.520000
06/10/1998;21.480000
06/11/1998;23.570000
06/12/1998;22.780000
06/15/1998;25.940000
06/16/1998;24.800000
06/17/1998;22.890000
06/18/1998;22.400000
06/19/1998;21.920000
06/22/1998;21.940000
06/23/1998;20.170000
06/24/1998;20.020000
06/25/1998;20.250000
06/26/1998;19.360000
06/29/1998;19.570000
06/30/1998;19.710000
07/01/1998;18.000000
07/02/1998;17.670000
07/06/1998;18.630000
07/07/1998;18.620000
07/08/1998;17.820000
07/09/1998;18.160000
07/10/1998;17.920000
07/13/1998;18.260000
07/14/1998;17.880000
07/15/1998;17.890000
07/16/1998;16.970000
07/17/1998;16.230000
07/20/1998;17.340000
07/21/1998;20.100000
07/22/1998;20.320000
07/23/1998;23.010000
07/24/1998;23.010000
07/27/1998;23.130000
07/28/1998;25.250000
07/29/1998;24.790000
07/30/1998;22.660000
07/31/1998;24.800000
08/03/1998;25.980000
08/04/1998;31.060000
08/05/1998;29.830000
08/06/1998;28.200000
08/07/1998;27.020000
08/10/1998;28.750000
08/11/1998;31.910000
08/12/1998;28.550000
08/13/1998;29.920000
08/14/1998;34.340000
08/17/1998;31.860000
08/18/1998;28.400000
08/19/1998;28.690000
08/20/1998;30.000000
08/21/1998;33.140000
08/24/1998;31.800000
08/25/1998;30.330000
08/26/1998;31.140000
08/27/1998;38.550000
08/28/1998;39.600000
08/31/1998;44.280000
09/01/1998;36.480000
09/02/1998;36.760000
09/03/1998;41.430000
09/04/1998;43.310000
09/08/1998;37.900000
09/09/1998;39.660000
09/10/1998;45.290000
09/11/1998;43.740000
09/14/1998;38.570000
09/15/1998;36.580000
09/16/1998;35.940000
09/17/1998;39.230000
09/18/1998;38.630000
09/21/1998;38.580000
09/22/1998;36.620000
09/23/1998;32.470000
09/24/1998;34.660000
09/25/1998;34.550000
09/28/1998;34.870000
09/29/1998;36.080000
09/30/1998;40.950000
10/01/1998;43.480000
10/02/1998;40.470000
10/05/1998;42.810000
10/06/1998;41.200000
10/07/1998;43.510000
10/08/1998;45.740000
10/09/1998;42.200000
10/12/1998;40.070000
10/13/1998;40.230000
10/14/1998;38.960000
10/15/1998;33.340000
10/16/1998;34.820000
10/19/1998;33.130000
10/20/1998;33.110000
10/21/1998;33.210000
10/22/1998;31.530000
10/23/1998;32.270000
10/26/1998;32.380000
10/27/1998;32.950000
10/28/1998;32.420000
10/29/1998;29.500000
10/30/1998;28.050000
11/02/1998;27.260000
11/03/1998;27.760000
11/04/1998;27.370000
11/05/1998;26.010000
11/06/1998;25.700000
11/09/1998;28.090000
11/10/1998;28.170000
11/11/1998;28.470000
11/12/1998;29.280000
11/13/1998;29.030000
11/16/1998;28.900000
11/17/1998;27.950000
11/18/1998;27.130000
11/19/1998;25.500000
11/20/1998;22.470000
11/23/1998;21.840000
11/24/1998;23.280000
11/25/1998;22.150000
11/27/1998;22.090000
11/30/1998;26.010000
12/01/1998;24.970000
12/02/1998;25.430000
12/03/1998;28.700000
12/04/1998;25.310000
12/07/1998;24.900000
12/08/1998;25.580000
12/09/1998;25.660000
12/10/1998;26.810000
12/11/1998;27.720000
12/14/1998;31.310000
12/15/1998;29.420000
12/16/1998;29.960000
12/17/1998;27.960000
12/18/1998;25.040000
12/21/1998;23.860000
12/22/1998;22.780000
12/23/1998;20.210000
12/24/1998;21.480000
12/28/1998;23.500000
12/29/1998;22.180000
12/30/1998;23.340000
12/31/1998;24.420000
01/04/1999;26.170000
01/05/1999;24.460000
01/06/1999;23.340000
01/07/1999;24.370000
01/08/1999;23.280000
01/11/1999;25.460000
01/12/1999;28.100000
01/13/1999;30.110000
01/14/1999;32.980000
01/15/1999;29.240000
01/19/1999;29.240000
01/20/1999;28.600000
01/21/1999;30.920000
01/22/1999;31.950000
01/25/1999;31.130000
01/26/1999;29.230000
01/27/1999;29.730000
01/28/1999;28.110000
01/29/1999;26.250000
02/01/1999;27.670000
02/02/1999;28.160000
02/03/1999;27.880000
02/04/1999;29.480000
02/05/1999;29.670000
02/08/1999;30.270000
02/09/1999;31.360000
02/10/1999;30.450000
02/11/1999;27.420000
02/12/1999;29.760000
02/16/1999;29.650000
02/17/1999;30.650000
02/18/1999;30.450000
02/19/1999;29.300000
02/22/1999;25.870000
02/23/1999;26.490000
02/24/1999;27.210000
02/25/1999;28.010000
02/26/1999;27.880000
03/01/1999;28.370000
03/02/1999;29.220000
03/03/1999;29.040000
03/04/1999;26.670000
03/05/1999;24.080000
03/08/1999;24.540000
03/09/1999;25.020000
03/10/1999;24.790000
03/11/1999;24.370000
03/12/1999;24.840000
03/15/1999;25.240000
03/16/1999;25.150000
03/17/1999;25.570000
03/18/1999;24.130000
03/19/1999;24.320000
03/22/1999;25.000000
03/23/1999;27.270000
03/24/1999;26.600000
03/25/1999;24.330000
03/26/1999;24.040000
03/29/1999;23.540000
03/30/1999;22.730000
03/31/1999;23.260000
04/01/1999;22.060000
04/05/1999;22.190000
04/06/1999;22.650000
04/07/1999;22.810000
04/08/1999;22.590000
04/09/1999;21.770000
04/12/1999;21.930000
04/13/1999;22.730000
04/14/1999;24.940000
04/15/1999;23.930000
04/16/1999;23.900000
04/19/1999;26.420000
04/20/1999;25.020000
04/21/1999;23.310000
04/22/1999;22.620000
04/23/1999;22.760000
04/26/1999;23.530000
04/27/1999;23.360000
04/28/1999;24.400000
04/29/1999;25.060000
04/30/1999;25.070000
05/03/1999;24.150000
05/04/1999;25.620000
05/05/1999;25.190000
05/06/1999;27.440000
05/07/1999;25.360000
05/10/1999;26.620000
05/11/1999;25.620000
05/12/1999;26.130000
05/13/1999;25.020000
05/14/1999;26.860000
05/17/1999;27.280000
05/18/1999;27.260000
05/19/1999;25.080000
05/20/1999;24.460000
05/21/1999;24.400000
05/24/1999;27.620000
05/25/1999;28.900000
05/26/1999;27.570000
05/27/1999;28.120000
05/28/1999;25.390000
06/01/1999;26.620000
06/02/1999;26.210000
06/03/1999;26.200000
06/04/1999;23.430000
06/07/1999;23.780000
06/08/1999;24.020000
06/09/1999;23.900000
06/10/1999;25.320000
06/11/1999;25.900000
06/14/1999;26.510000
06/15/1999;25.910000
06/16/1999;22.400000
06/17/1999;21.950000
06/18/1999;21.750000
06/21/1999;21.810000
06/22/1999;21.700000
06/23/1999;21.320000
06/24/1999;23.060000
06/25/1999;21.760000
06/28/1999;22.630000
06/29/1999;22.510000
06/30/1999;21.090000
07/01/1999;19.690000
07/02/1999;18.660000
07/06/1999;20.730000
07/07/1999;20.350000
07/08/1999;20.240000
07/09/1999;17.960000
07/12/1999;19.730000
07/13/1999;19.950000
07/14/1999;19.710000
07/15/1999;18.680000
07/16/1999;17.420000
07/19/1999;19.070000
07/20/1999;21.790000
07/21/1999;21.460000
07/22/1999;23.050000
07/23/1999;23.320000
07/26/1999;24.980000
07/27/1999;23.230000
07/28/1999;22.850000
07/29/1999;24.520000
07/30/1999;24.640000
08/02/1999;25.590000
08/03/1999;26.270000
08/04/1999;27.400000
08/05/1999;27.010000
08/06/1999;26.600000
08/09/1999;27.660000
08/10/1999;28.450000
08/11/1999;25.390000
08/12/1999;25.030000
08/13/1999;22.310000
08/16/1999;23.070000
08/17/1999;21.670000
08/18/1999;23.300000
08/19/1999;24.390000
08/20/1999;22.950000
08/23/1999;22.550000
08/24/1999;22.400000
08/25/1999;20.960000
08/26/1999;21.210000
08/27/1999;21.830000
08/30/1999;24.630000
08/31/1999;24.450000
09/01/1999;22.930000
09/02/1999;24.530000
09/03/1999;20.980000
09/07/1999;23.440000
09/08/1999;23.820000
09/09/1999;23.010000
09/10/1999;22.030000
09/13/1999;22.890000
09/14/1999;23.770000
09/15/1999;24.560000
09/16/1999;25.250000
09/17/1999;23.300000
09/20/1999;24.030000
09/21/1999;25.650000
09/22/1999;25.190000
09/23/1999;27.840000
09/24/1999;27.790000
09/27/1999;26.400000
09/28/1999;26.060000
09/29/1999;26.490000
09/30/1999;25.410000
10/01/1999;24.930000
10/04/1999;24.460000
10/05/1999;24.790000
10/06/1999;22.060000
10/07/1999;23.580000
10/08/1999;20.490000
10/11/1999;20.630000
10/12/1999;22.840000
10/13/1999;25.960000
10/14/1999;26.050000
10/15/1999;28.750000
10/18/1999;28.190000
10/19/1999;26.560000
10/20/1999;23.900000
10/21/1999;24.020000
10/22/1999;21.640000
10/25/1999;23.600000
10/26/1999;24.260000
10/27/1999;24.200000
10/28/1999;21.340000
10/29/1999;22.200000
11/01/1999;22.090000
11/02/1999;23.100000
11/03/1999;23.160000
11/04/1999;23.000000
11/05/1999;21.660000
11/08/1999;21.870000
11/09/1999;22.700000
11/10/1999;22.260000
11/11/1999;22.070000
11/12/1999;21.650000
11/15/1999;22.740000
11/16/1999;20.730000
11/17/1999;20.960000
11/18/1999;19.760000
11/19/1999;19.110000
11/22/1999;19.980000
11/23/1999;21.000000
11/24/1999;20.260000
11/26/1999;22.330000
11/29/1999;23.570000
11/30/1999;24.180000
12/01/1999;22.230000
12/02/1999;21.770000
12/03/1999;19.320000
12/06/1999;20.580000
12/07/1999;21.090000
12/08/1999;21.250000
12/09/1999;21.190000
12/10/1999;21.480000
12/13/1999;21.720000
12/14/1999;23.060000
12/15/1999;22.030000
12/16/1999;21.910000
12/17/1999;21.350000
12/20/1999;23.780000
12/21/1999;22.660000
12/22/1999;22.430000
12/23/1999;21.120000
12/27/1999;23.070000
12/28/1999;22.970000
12/29/1999;23.090000
12/30/1999;24.760000
01/03/2000;24.210000
01/04/2000;27.010000
01/05/2000;26.410000
01/06/2000;25.730000
01/07/2000;21.720000
01/10/2000;21.710000
01/11/2000;22.500000
01/12/2000;22.840000
01/13/2000;21.710000
01/14/2000;19.660000
01/18/2000;21.500000
01/19/2000;21.720000
01/20/2000;21.750000
01/21/2000;20.820000
01/24/2000;24.070000
01/25/2000;23.020000
01/26/2000;23.030000
01/27/2000;23.540000
01/28/2000;26.140000
01/31/2000;24.950000
02/01/2000;23.450000
02/02/2000;23.120000
02/03/2000;22.010000
02/04/2000;21.540000
02/07/2000;22.790000
02/08/2000;21.250000
02/09/2000;22.900000
02/10/2000;23.070000
02/11/2000;24.420000
02/14/2000;24.380000
02/15/2000;22.920000
02/16/2000;23.510000
02/17/2000;23.170000
02/18/2000;26.000000
02/22/2000;25.860000
02/23/2000;23.890000
02/24/2000;24.380000
02/25/2000;25.200000
02/28/2000;24.680000
02/29/2000;23.370000
03/01/2000;21.640000
03/02/2000;21.060000
03/03/2000;19.210000
03/06/2000;21.500000
03/07/2000;24.310000
03/08/2000;23.820000
03/09/2000;22.210000
03/10/2000;21.240000
03/13/2000;22.850000
03/14/2000;24.410000
03/15/2000;22.340000
03/16/2000;20.770000
03/17/2000;22.370000
03/20/2000;22.960000
03/21/2000;21.700000
03/22/2000;21.490000
03/23/2000;22.260000
03/24/2000;23.310000
03/27/2000;24.530000
03/28/2000;24.860000
03/29/2000;24.100000
03/30/2000;25.470000
03/31/2000;24.110000
04/03/2000;24.030000
04/04/2000;27.120000
04/05/2000;28.410000
04/06/2000;27.150000
04/07/2000;24.390000
04/10/2000;25.990000
04/11/2000;27.250000
04/12/2000;28.980000
04/13/2000;29.400000
04/14/2000;33.490000
04/17/2000;28.950000
04/18/2000;26.120000
04/19/2000;27.020000
04/20/2000;25.850000
04/24/2000;27.370000
04/25/2000;25.240000
04/26/2000;26.970000
04/27/2000;26.190000
04/28/2000;26.200000
05/01/2000;25.880000
05/02/2000;28.500000
05/03/2000;31.630000
05/04/2000;30.770000
05/05/2000;27.530000
05/08/2000;28.200000
05/09/2000;28.930000
05/10/2000;29.870000
05/11/2000;27.760000
05/12/2000;26.050000
05/15/2000;24.860000
05/16/2000;24.340000
05/17/2000;23.980000
05/18/2000;23.960000
05/19/2000;25.440000
05/22/2000;26.000000
05/23/2000;25.870000
05/24/2000;24.320000
05/25/2000;24.580000
05/26/2000;24.470000
05/30/2000;23.620000
05/31/2000;23.650000
06/01/2000;22.360000
06/02/2000;21.480000
06/05/2000;22.710000
06/06/2000;23.050000
06/07/2000;22.480000
06/08/2000;22.770000
06/09/2000;22.140000
06/12/2000;22.320000
06/13/2000;21.670000
06/14/2000;21.480000
06/15/2000;20.680000
06/16/2000;20.500000
06/19/2000;20.630000
06/20/2000;20.880000
06/21/2000;20.610000
06/22/2000;22.000000
06/23/2000;22.340000
06/26/2000;22.450000
06/27/2000;21.800000
06/28/2000;20.290000
06/29/2000;19.700000
06/30/2000;19.540000
07/03/2000;19.830000
07/05/2000;21.160000
07/06/2000;20.940000
07/07/2000;19.220000
07/10/2000;20.330000
07/11/2000;20.110000
07/12/2000;20.030000
07/13/2000;20.030000
07/14/2000;19.320000
07/17/2000;19.450000
07/18/2000;19.750000
07/19/2000;19.650000
07/20/2000;18.940000
07/21/2000;18.940000
07/24/2000;19.920000
07/25/2000;19.390000
07/26/2000;19.670000
07/27/2000;19.600000
07/28/2000;20.840000
07/31/2000;20.740000
08/01/2000;20.550000
08/02/2000;20.000000
08/03/2000;19.990000
08/04/2000;18.620000
08/07/2000;19.030000
08/08/2000;18.790000
08/09/2000;19.180000
08/10/2000;19.190000
08/11/2000;18.550000
08/14/2000;17.880000
08/15/2000;17.980000
08/16/2000;18.020000
08/17/2000;17.480000
08/18/2000;17.050000
08/21/2000;17.350000
08/22/2000;17.470000
08/23/2000;17.380000
08/24/2000;17.040000
08/25/2000;16.530000
08/28/2000;16.540000
08/29/2000;16.890000
08/30/2000;17.690000
08/31/2000;16.840000
09/01/2000;17.530000
09/05/2000;19.820000
09/06/2000;20.790000
09/07/2000;19.420000
09/08/2000;18.460000
09/11/2000;18.400000
09/12/2000;18.590000
09/13/2000;18.320000
09/14/2000;18.260000
09/15/2000;18.520000
09/18/2000;20.250000
09/19/2000;19.540000
09/20/2000;19.930000
09/21/2000;20.180000
09/22/2000;20.740000
09/25/2000;21.410000
09/26/2000;21.880000
09/27/2000;21.670000
09/28/2000;19.470000
09/29/2000;20.570000
10/02/2000;21.230000
10/03/2000;21.850000
10/04/2000;21.540000
10/05/2000;21.030000
10/06/2000;22.710000
10/09/2000;24.020000
10/10/2000;24.860000
10/11/2000;26.570000
10/12/2000;30.510000
10/13/2000;27.600000
10/16/2000;26.790000
10/17/2000;27.840000
10/18/2000;28.720000
10/19/2000;25.090000
10/20/2000;24.240000
10/23/2000;24.690000
10/24/2000;24.280000
10/25/2000;26.650000
10/26/2000;28.620000
10/27/2000;26.470000
10/30/2000;25.460000
10/31/2000;23.630000
11/01/2000;24.280000
11/02/2000;23.920000
11/03/2000;23.670000
11/06/2000;24.520000
11/07/2000;24.910000
11/08/2000;25.660000
11/09/2000;27.200000
11/10/2000;28.530000
11/13/2000;29.060000
11/14/2000;26.810000
11/15/2000;26.150000
11/16/2000;25.050000
11/17/2000;24.810000
11/20/2000;27.430000
11/21/2000;26.620000
11/22/2000;27.710000
11/24/2000;26.000000
11/27/2000;26.930000
11/28/2000;27.640000
11/29/2000;27.490000
11/30/2000;29.650000
12/01/2000;27.480000
12/04/2000;27.780000
12/05/2000;24.990000
12/06/2000;25.070000
12/07/2000;25.340000
12/08/2000;22.410000
12/11/2000;23.510000
12/12/2000;24.880000
12/13/2000;23.630000
12/14/2000;24.860000
12/15/2000;26.550000
12/18/2000;27.700000
12/19/2000;27.170000
12/20/2000;31.740000
12/21/2000;29.660000
12/22/2000;27.550000
12/26/2000;28.730000
12/27/2000;28.140000
12/28/2000;26.570000
12/29/2000;26.850000
01/02/2001;29.990000
01/03/2001;26.600000
01/04/2001;26.970000
01/05/2001;28.670000
01/08/2001;29.840000
01/09/2001;27.990000
01/10/2001;26.800000
01/11/2001;25.790000
01/12/2001;24.560000
01/16/2001;25.280000
01/17/2001;24.930000
01/18/2001;23.370000
01/19/2001;23.240000
01/22/2001;23.250000
01/23/2001;21.570000
01/24/2001;22.030000
01/25/2001;22.640000
01/26/2001;22.570000
01/29/2001;22.610000
01/30/2001;22.570000
01/31/2001;22.020000
02/01/2001;21.660000
02/02/2001;21.950000
02/05/2001;22.190000
02/06/2001;21.980000
02/07/2001;21.670000
02/08/2001;21.460000
02/09/2001;22.030000
02/12/2001;21.920000
02/13/2001;21.370000
02/14/2001;21.520000
02/15/2001;20.270000
02/16/2001;22.120000
02/20/2001;24.690000
02/21/2001;25.750000
02/22/2001;26.760000
02/23/2001;27.210000
02/26/2001;25.430000
02/27/2001;26.490000
02/28/2001;28.350000
03/01/2001;28.080000
03/02/2001;27.430000
03/05/2001;27.120000
03/06/2001;25.890000
03/07/2001;24.120000
03/08/2001;24.290000
03/09/2001;25.620000
03/12/2001;30.320000
03/13/2001;27.550000
03/14/2001;29.610000
03/15/2001;28.560000
03/16/2001;29.910000
03/19/2001;29.780000
03/20/2001;30.960000
03/21/2001;31.930000
03/22/2001;32.840000
03/23/2001;30.450000
03/26/2001;29.040000
03/27/2001;27.040000
03/28/2001;28.580000
03/29/2001;29.170000
03/30/2001;28.640000
04/02/2001;31.210000
04/03/2001;34.720000
04/04/2001;34.070000
04/05/2001;29.940000
04/06/2001;31.690000
04/09/2001;31.910000
04/10/2001;29.440000
04/11/2001;28.460000
04/12/2001;26.120000
04/16/2001;26.330000
04/17/2001;25.610000
04/18/2001;24.130000
04/19/2001;24.160000
04/20/2001;25.380000
04/23/2001;28.160000
04/24/2001;28.490000
04/25/2001;27.400000
04/26/2001;25.960000
04/27/2001;24.020000
04/30/2001;25.480000
05/01/2001;24.200000
05/02/2001;24.230000
05/03/2001;25.780000
05/04/2001;23.910000
05/07/2001;24.860000
05/08/2001;24.440000
05/09/2001;24.350000
05/10/2001;24.000000
05/11/2001;23.540000
05/14/2001;24.260000
05/15/2001;23.710000
05/16/2001;21.890000
05/17/2001;21.470000
05/18/2001;21.230000
05/21/2001;20.760000
05/22/2001;21.350000
05/23/2001;22.080000
05/24/2001;20.570000
05/25/2001;20.600000
05/29/2001;22.140000
05/30/2001;22.760000
05/31/2001;22.640000
06/01/2001;21.590000
06/04/2001;21.380000
06/05/2001;19.580000
06/06/2001;20.390000
06/07/2001;19.670000
06/08/2001;19.920000
06/11/2001;20.700000
06/12/2001;20.700000
06/13/2001;21.450000
06/14/2001;23.120000
06/15/2001;22.810000
06/18/2001;23.170000
06/19/2001;22.340000
06/20/2001;21.710000
06/21/2001;19.380000
06/22/2001;20.020000
06/25/2001;20.670000
06/26/2001;21.200000
06/27/2001;20.880000
06/28/2001;20.010000
06/29/2001;19.060000
07/02/2001;18.760000
07/03/2001;18.920000
07/05/2001;20.090000
07/06/2001;21.630000
07/09/2001;22.480000
07/10/2001;23.250000
07/11/2001;24.010000
07/12/2001;22.090000
07/13/2001;21.140000
07/16/2001;22.910000
07/17/2001;22.610000
07/18/2001;23.600000
07/19/2001;22.510000
07/20/2001;22.340000
07/23/2001;23.740000
07/24/2001;25.240000
07/25/2001;24.000000
07/26/2001;23.010000
07/27/2001;22.000000
07/30/2001;22.690000
07/31/2001;21.620000
08/01/2001;20.560000
08/02/2001;20.090000
08/03/2001;19.890000
08/06/2001;21.890000
08/07/2001;21.010000
08/08/2001;22.320000
08/09/2001;21.750000
08/10/2001;20.550000
08/13/2001;20.420000
08/14/2001;20.480000
08/15/2001;20.910000
08/16/2001;21.540000
08/17/2001;23.840000
08/20/2001;22.870000
08/21/2001;24.400000
08/22/2001;22.440000
08/23/2001;22.230000
08/24/2001;19.710000
08/27/2001;20.560000
08/28/2001;22.000000
08/29/2001;23.030000
08/30/2001;25.410000
08/31/2001;24.920000
09/04/2001;25.850000
09/05/2001;26.350000
09/06/2001;28.610000
09/07/2001;30.990000
09/10/2001;31.840000
09/17/2001;41.760000
09/18/2001;38.870000
09/19/2001;40.560000
09/20/2001;43.740000
09/21/2001;42.660000
09/24/2001;37.750000
09/25/2001;35.810000
09/26/2001;35.260000
09/27/2001;34.000000
09/28/2001;31.930000
10/01/2001;32.320000
10/02/2001;31.180000
10/03/2001;31.340000
10/04/2001;31.970000
10/05/2001;33.390000
10/08/2001;35.120000
10/09/2001;34.830000
10/10/2001;31.600000
10/11/2001;31.500000
10/12/2001;35.270000
10/15/2001;35.310000
10/16/2001;32.880000
10/17/2001;35.080000
10/18/2001;34.950000
10/19/2001;34.110000
10/22/2001;32.250000
10/23/2001;32.000000
10/24/2001;30.950000
10/25/2001;29.460000
10/26/2001;28.420000
10/29/2001;31.640000
10/30/2001;33.460000
10/31/2001;33.560000
11/01/2001;32.310000
11/02/2001;30.710000
11/05/2001;30.500000
11/06/2001;28.800000
11/07/2001;29.130000
11/08/2001;28.620000
11/09/2001;27.440000
11/12/2001;29.350000
11/13/2001;26.470000
11/14/2001;26.560000
11/15/2001;25.560000
11/16/2001;25.070000
11/19/2001;24.460000
11/20/2001;24.120000
11/21/2001;24.190000
11/23/2001;23.250000
11/26/2001;23.790000
11/27/2001;24.000000
11/28/2001;25.900000
11/29/2001;25.180000
11/30/2001;23.840000
12/03/2001;25.770000
12/04/2001;24.080000
12/05/2001;23.020000
12/06/2001;23.710000
12/07/2001;23.490000
12/10/2001;25.620000
12/11/2001;25.300000
12/12/2001;24.870000
12/13/2001;25.910000
12/14/2001;24.630000
12/17/2001;24.260000
12/18/2001;23.290000
12/19/2001;22.580000
12/20/2001;23.670000
12/21/2001;22.500000
12/24/2001;22.620000
12/26/2001;22.290000
12/27/2001;21.590000
12/28/2001;21.400000
12/31/2001;23.800000
01/02/2002;22.710000
01/03/2002;21.340000
01/04/2002;20.450000
01/07/2002;21.940000
01/08/2002;21.830000
01/09/2002;22.130000
01/10/2002;22.360000
01/11/2002;22.600000
01/14/2002;23.580000
01/15/2002;22.700000
01/16/2002;23.450000
01/17/2002;22.250000
01/18/2002;22.520000
01/22/2002;23.610000
01/23/2002;21.880000
01/24/2002;21.150000
01/25/2002;21.010000
01/28/2002;21.140000
01/29/2002;24.350000
01/30/2002;23.220000
01/31/2002;21.090000
02/01/2002;21.120000
02/04/2002;24.870000
02/05/2002;25.450000
02/06/2002;26.090000
02/07/2002;25.110000
02/08/2002;23.260000
02/11/2002;21.780000
02/12/2002;21.620000
02/13/2002;20.850000
02/14/2002;21.770000
02/15/2002;22.370000
02/19/2002;24.430000
02/20/2002;22.660000
02/21/2002;23.800000
02/22/2002;22.860000
02/25/2002;21.840000
02/26/2002;21.680000
02/27/2002;21.490000
02/28/2002;21.590000
03/01/2002;19.960000
03/04/2002;20.500000
03/05/2002;20.300000
03/06/2002;19.940000
03/07/2002;20.040000
03/08/2002;19.270000
03/11/2002;19.840000
03/12/2002;19.590000
03/13/2002;19.460000
03/14/2002;19.200000
03/15/2002;18.420000
03/18/2002;18.930000
03/19/2002;18.160000
03/20/2002;18.460000
03/21/2002;18.150000
03/22/2002;17.770000
03/25/2002;18.480000
03/26/2002;18.130000
03/27/2002;17.700000
03/28/2002;17.400000
04/01/2002;18.730000
04/02/2002;19.160000
04/03/2002;20.200000
04/04/2002;19.780000
04/05/2002;19.130000
04/08/2002;19.610000
04/09/2002;19.470000
04/10/2002;18.190000
04/11/2002;20.300000
04/12/2002;19.420000
04/15/2002;19.820000
04/16/2002;18.110000
04/17/2002;18.430000
04/18/2002;19.290000
04/19/2002;18.300000
04/22/2002;19.770000
04/23/2002;20.280000
04/24/2002;20.770000
04/25/2002;20.950000
04/26/2002;22.140000
04/29/2002;24.050000
04/30/2002;21.910000
05/01/2002;20.060000
05/02/2002;20.070000
05/03/2002;20.190000
05/06/2002;22.560000
05/07/2002;21.940000
05/08/2002;20.390000
05/09/2002;21.560000
05/10/2002;22.410000
05/13/2002;20.720000
05/14/2002;19.350000
05/15/2002;19.190000
05/16/2002;18.500000
05/17/2002;17.700000
05/20/2002;19.240000
05/21/2002;20.050000
05/22/2002;19.580000
05/23/2002;18.230000
05/24/2002;18.900000
05/28/2002;20.310000
05/29/2002;20.390000
05/30/2002;20.610000
05/31/2002;19.980000
06/03/2002;23.370000
06/04/2002;23.890000
06/05/2002;22.610000
06/06/2002;24.160000
06/07/2002;23.510000
06/10/2002;23.720000
06/11/2002;24.450000
06/12/2002;24.150000
06/13/2002;25.020000
06/14/2002;25.960000
06/17/2002;24.640000
06/18/2002;24.240000
06/19/2002;26.060000
06/20/2002;27.480000
06/21/2002;27.230000
06/24/2002;26.980000
06/25/2002;27.840000
06/26/2002;28.420000
06/27/2002;26.290000
06/28/2002;25.400000
07/01/2002;27.110000
07/02/2002;28.960000
07/03/2002;29.420000
07/05/2002;27.110000
07/08/2002;28.250000
07/09/2002;30.220000
07/10/2002;34.100000
07/11/2002;33.850000
07/12/2002;32.940000
07/15/2002;35.030000
07/16/2002;36.650000
07/17/2002;35.450000
07/18/2002;35.120000
07/19/2002;38.170000
07/22/2002;41.870000
07/23/2002;44.920000
07/24/2002;39.860000
07/25/2002;39.270000
07/26/2002;35.510000
07/29/2002;31.330000
07/30/2002;31.920000
07/31/2002;32.030000
08/01/2002;36.950000
08/02/2002;41.290000
08/05/2002;45.080000
08/06/2002;42.030000
08/07/2002;38.730000
08/08/2002;36.330000
08/09/2002;35.330000
08/12/2002;37.050000
08/13/2002;35.820000
08/14/2002;32.360000
08/15/2002;29.430000
08/16/2002;28.810000
08/19/2002;28.610000
08/20/2002;29.590000
08/21/2002;28.230000
08/22/2002;27.750000
08/23/2002;29.320000
08/26/2002;29.890000
08/27/2002;30.110000
08/28/2002;33.320000
08/29/2002;33.670000
08/30/2002;32.640000
09/03/2002;39.970000
09/04/2002;37.440000
09/05/2002;38.860000
09/06/2002;36.330000
09/09/2002;36.450000
09/10/2002;35.080000
09/11/2002;34.810000
09/12/2002;37.500000
09/13/2002;35.820000
09/16/2002;36.740000
09/17/2002;38.010000
09/18/2002;37.520000
09/19/2002;40.650000
09/20/2002;38.980000
09/23/2002;39.680000
09/24/2002;40.520000
09/25/2002;37.330000
09/26/2002;34.600000
09/27/2002;36.970000
09/30/2002;39.690000
10/01/2002;34.120000
10/02/2002;36.830000
10/03/2002;37.310000
10/04/2002;39.460000
10/07/2002;42.640000
10/08/2002;41.020000
10/09/2002;42.130000
10/10/2002;37.550000
10/11/2002;35.700000
10/14/2002;36.040000
10/15/2002;34.020000
10/16/2002;36.000000
10/17/2002;34.100000
10/18/2002;33.530000
10/21/2002;33.110000
10/22/2002;34.090000
10/23/2002;33.200000
10/24/2002;34.030000
10/25/2002;30.000000
10/28/2002;31.070000
10/29/2002;32.270000
10/30/2002;31.230000
10/31/2002;31.140000
11/01/2002;29.300000
11/04/2002;30.820000
11/05/2002;31.230000
11/06/2002;30.730000
11/07/2002;31.420000
11/08/2002;29.410000
11/11/2002;31.300000
11/12/2002;30.580000
11/13/2002;31.240000
11/14/2002;28.670000
11/15/2002;26.650000
11/18/2002;27.660000
11/19/2002;27.410000
11/20/2002;25.320000
11/21/2002;23.810000
11/22/2002;23.160000
11/25/2002;24.070000
11/26/2002;25.970000
11/27/2002;27.250000
11/29/2002;27.500000
12/02/2002;27.460000
12/03/2002;28.330000
12/04/2002;28.920000
12/05/2002;30.100000
12/06/2002;28.880000
12/09/2002;30.780000
12/10/2002;28.760000
12/11/2002;27.760000
12/12/2002;27.290000
12/13/2002;28.180000
12/16/2002;26.240000
12/17/2002;26.660000
12/18/2002;28.290000
12/19/2002;30.210000
12/20/2002;26.710000
12/23/2002;26.200000
12/24/2002;26.490000
12/26/2002;27.370000
12/27/2002;29.550000
12/30/2002;29.620000
12/31/2002;28.620000
01/02/2003;25.390000
01/03/2003;24.680000
01/06/2003;24.910000
01/07/2003;25.130000
01/08/2003;25.530000
01/09/2003;24.250000
01/10/2003;24.320000
01/13/2003;24.900000
01/14/2003;24.570000
01/15/2003;25.510000
01/16/2003;25.010000
01/17/2003;25.700000
01/21/2003;27.590000
01/22/2003;29.010000
01/23/2003;27.530000
01/24/2003;31.510000
